crag_number,crag_name,route_number,route_name,grade,length_m,route_url
23,Hot,10,Krassi,6b+,32,https://climbinleonidio.com/route/krassi-16/
23,Hot,11,Sympatiki,7a+,32,https://climbinleonidio.com/route/sympatiki-16/
23,Hot,12,Hot rock,7a,25,https://climbinleonidio.com/route/hot-rock-16/
23,Hot,13,String climbing,7a+,25,https://climbinleonidio.com/route/string-climbing-16/
23,Hot,14,Drasi,6b+,25,https://climbinleonidio.com/route/drasi-16/
23,Hot,15,Helen,6c,30,https://climbinleonidio.com/route/helen-16/
23,Hot,16,Hotel hatzi,6c+,30,https://climbinleonidio.com/route/hotel-hatzi-16/
23,Hot,17,Oyk,7a+,38,https://climbinleonidio.com/route/oyk-16/
23,Hot,18,Commando,7a,35,https://climbinleonidio.com/route/commando-16/
23,Hot,19,Mayor,6b,38,https://climbinleonidio.com/route/mayor-16/
23,Hot,20,Iannis,6b+,22,https://climbinleonidio.com/route/iannis-16/
23,Hot,21,Bugaboo,6c+,22,https://climbinleonidio.com/route/bugaboo-16/
24,ÓramaA massive wall at the foot of,01,Erythrodermos,7c,200,https://climbinleonidio.com/route/erythrodermos-31/
24,ÓramaA massive wall at the foot of,02,Mazi,6c,180,https://climbinleonidio.com/route/mazi-31/
24,ÓramaA massive wall at the foot of,03,Happy wife,6a,36,https://climbinleonidio.com/route/happy-wife-16/
24,ÓramaA massive wall at the foot of,04,Happy life,6a+,35,https://climbinleonidio.com/route/happy-life-16/
24,ÓramaA massive wall at the foot of,05,Troumpas,6b,35,https://climbinleonidio.com/route/troumpas-16/
24,ÓramaA massive wall at the foot of,06,Soporo,6b+,35,https://climbinleonidio.com/route/soporo-16/
24,ÓramaA massive wall at the foot of,07,Fokou,6b,35,https://climbinleonidio.com/route/fokou-16/
24,ÓramaA massive wall at the foot of,08,Dilemma,6b+,35,https://climbinleonidio.com/route/dilemma-16/
24,ÓramaA massive wall at the foot of,09,Telos,6b,40,https://climbinleonidio.com/route/telos-16/
24,ÓramaA massive wall at the foot of,10,Stamo,6b+,35,https://climbinleonidio.com/route/stamo-16/
24,ÓramaA massive wall at the foot of,11,Stamo ext,6c,40,https://climbinleonidio.com/route/stamo-ext-16/
24,ÓramaA massive wall at the foot of,12,Dionysos plaka,6b,35,https://climbinleonidio.com/route/dionysos-plaka-16/
24,ÓramaA massive wall at the foot of,13,Dionysos plaka ext,6c,40,https://climbinleonidio.com/route/dionysos-plaka-ext-16/
24,ÓramaA massive wall at the foot of,14,Soxa,6b+,40,https://climbinleonidio.com/route/soxa-16/
24,ÓramaA massive wall at the foot of,15,Nightfall,6b,35,https://climbinleonidio.com/route/nightfall-16/
24,ÓramaA massive wall at the foot of,16,Nightfall ext,6c,40,https://climbinleonidio.com/route/nightfall-ext-16/
24,ÓramaA massive wall at the foot of,17,Marauder,6b,35,https://climbinleonidio.com/route/marauder-16/
24,ÓramaA massive wall at the foot of,18,Marauder ext,6b+,40,https://climbinleonidio.com/route/marauder-ext-16/
24,ÓramaA massive wall at the foot of,19,Septic flesh,6b+,35,https://climbinleonidio.com/route/septic-flesh-16/
24,ÓramaA massive wall at the foot of,20,Takataferno,6b,30,https://climbinleonidio.com/route/takataferno-16/
24,ÓramaA massive wall at the foot of,21,Biri biri,6b+,28,https://climbinleonidio.com/route/biri-biri-16/
24,ÓramaA massive wall at the foot of,22,Paskipos,6b+,35,https://climbinleonidio.com/route/paskipos-16/
24,ÓramaA massive wall at the foot of,23,Gomena,6b+,35,https://climbinleonidio.com/route/gomena-16/
24,ÓramaA massive wall at the foot of,24,Makari,6b,35,https://climbinleonidio.com/route/makari-31/
24,ÓramaA massive wall at the foot of,25,Bekri mézé,6b,40,https://climbinleonidio.com/route/bekri-meze-16/
24,ÓramaA massive wall at the foot of,26,Bekri mézé ext,6b,55,https://climbinleonidio.com/route/bekri-meze-ext-16/
24,ÓramaA massive wall at the foot of,27,For your eyes only,6a,40,https://climbinleonidio.com/route/for-your-eyes-only-16/
24,ÓramaA massive wall at the foot of,28,Undress me,6b,40,https://climbinleonidio.com/route/undress-me-16/
24,ÓramaA massive wall at the foot of,29,Kapari,6a+,40,https://climbinleonidio.com/route/kapari-16/
24,ÓramaA massive wall at the foot of,30,Hate yourself,6b,40,https://climbinleonidio.com/route/hate-yourself-16/
24,ÓramaA massive wall at the foot of,31,Toula,6b+,40,https://climbinleonidio.com/route/toula-16/
24,ÓramaA massive wall at the foot of,32,Nia Vardalos,6b,36,https://climbinleonidio.com/route/nia-vardalos-16/
24,ÓramaA massive wall at the foot of,33,A rock fili,6b+,34,https://climbinleonidio.com/route/a-rock-fili-16/
24,ÓramaA massive wall at the foot of,34,Takounia,6c+,34,https://climbinleonidio.com/route/takounia-16/
24,ÓramaA massive wall at the foot of,35,Fysitiras,7b+,32,https://climbinleonidio.com/route/fysitiras-16/
24,ÓramaA massive wall at the foot of,,36Ochi 4e reich6a25,,,https://climbinleonidio.com/route/ochi-4e-reich-16/
24,ÓramaA massive wall at the foot of,37,Marneris,5c,25,https://climbinleonidio.com/route/marneris-16/
24,ÓramaA massive wall at the foot of,38,Kosmos,5c,25,https://climbinleonidio.com/route/kosmos-16/
24,ÓramaA massive wall at the foot of,39,Plaka,6a,25,https://climbinleonidio.com/route/plaka-16/
24,ÓramaA massive wall at the foot of,40,Tsitos,6a,25,https://climbinleonidio.com/route/tsitos-16/
24,ÓramaA massive wall at the foot of,41,Babis,5c,30,https://climbinleonidio.com/route/babis-16/
24,ÓramaA massive wall at the foot of,42,I don’t want to grow up,5c+,30,https://climbinleonidio.com/route/i-dont-want-to-grow-up-16/
25,RocspotA small classic sector,01,El greco,6a+,30,https://climbinleonidio.com/route/el-greco-16/
25,RocspotA small classic sector,02,Michael Bachtis,6b,35,https://climbinleonidio.com/route/michael-bachtis-16/
25,RocspotA small classic sector,03,Higgs boson,6b+,35,https://climbinleonidio.com/route/higgs-boson-16/
25,RocspotA small classic sector,04,Cern,7a,42,https://climbinleonidio.com/route/cern-16/
25,RocspotA small classic sector,05,Kali chronia,6c,37,https://climbinleonidio.com/route/kali-chronia-16/
25,RocspotA small classic sector,06,Makis,6c+,37,https://climbinleonidio.com/route/makis-16/
25,RocspotA small classic sector,07,Petra,6c+,37,https://climbinleonidio.com/route/petra-16/
25,RocspotA small classic sector,08,Kallinikos,6c+,37,https://climbinleonidio.com/route/kallinikos-16/
25,RocspotA small classic sector,09,Nngh,7a,37,https://climbinleonidio.com/route/nngh-16/
25,RocspotA small classic sector,10,Polar circle,6c,37,https://climbinleonidio.com/route/polar-circle-16/
25,RocspotA small classic sector,11,Rousfeti,6b+,37,https://climbinleonidio.com/route/rousfeti-16/
25,RocspotA small classic sector,12,Tavli,6c,37,https://climbinleonidio.com/route/tavli-16/
25,RocspotA small classic sector,13,Milopita,6b+,37,https://climbinleonidio.com/route/milopita-16/
25,RocspotA small classic sector,14,Seferis,6b+,35,https://climbinleonidio.com/route/seferis-16/
25,RocspotA small classic sector,15,Amandine,6a+,35,https://climbinleonidio.com/route/amandine-16/
25,RocspotA small classic sector,16,Pomel,6a,30,https://climbinleonidio.com/route/pomel-16/
26,DouvariGrey and brown slabs an,01,Tsamiko,4c,27,https://climbinleonidio.com/route/tsamiko-16/
26,DouvariGrey and brown slabs an,02,Bakaliko,5b,27,https://climbinleonidio.com/route/bakaliko-16/
26,DouvariGrey and brown slabs an,03,Akadimia,6b+,27,https://climbinleonidio.com/route/akadimia-16/
26,DouvariGrey and brown slabs an,0448,ores,6a,25,https://climbinleonidio.com/route/48-ores-16/
26,DouvariGrey and brown slabs an,05,Rammstein in leonidio,6a+,30,https://climbinleonidio.com/route/rammstein-in-leonidio-16/
26,DouvariGrey and brown slabs an,06,Botsalo,5c+,30,https://climbinleonidio.com/route/botsalo-16/
26,DouvariGrey and brown slabs an,07,Hilti maniac,5a,30,https://climbinleonidio.com/route/hilti-maniac-16/
26,DouvariGrey and brown slabs an,08,Metallica,5c,33,https://climbinleonidio.com/route/metallica-16/
26,DouvariGrey and brown slabs an,09,Palikaria,5b,30,https://climbinleonidio.com/route/palikaria-32/
26,DouvariGrey and brown slabs an,10,Argo,5b,30,https://climbinleonidio.com/route/argo-16/
26,DouvariGrey and brown slabs an,11,Je suis charlie,5b+,30,https://climbinleonidio.com/route/je-suis-charlie-16/
26,DouvariGrey and brown slabs an,12,Cabu,5c,20,https://climbinleonidio.com/route/cabu-16/
26,DouvariGrey and brown slabs an,13,Holiday in cambodia,4b,18,https://climbinleonidio.com/route/holiday-in-cambodia-16/
26,DouvariGrey and brown slabs an,14,Holiday in cambodia ext,6a,28,https://climbinleonidio.com/route/holiday-in-cambodia-ext-16/
26,DouvariGrey and brown slabs an,15,Rock cleaner,5b,20,https://climbinleonidio.com/route/rock-cleaner-16/
26,DouvariGrey and brown slabs an,16,Rock cleaner ext,6a,30,https://climbinleonidio.com/route/rock-cleaner-ext-16/
26,DouvariGrey and brown slabs an,17,Margarita,5c,20,https://climbinleonidio.com/route/margarita-16/
26,DouvariGrey and brown slabs an,18,Margarita ext,6a+,30,https://climbinleonidio.com/route/margarita-ext-16/
26,DouvariGrey and brown slabs an,,19ini einstein2★5b+,,,https://climbinleonidio.com/route/mini-einstein-16/
26,DouvariGrey and brown slabs an,,20ini einstein ext2★5c+,,,https://climbinleonidio.com/route/mini-einstein-ext-16/
26,DouvariGrey and brown slabs an,,21rodoelo2★4c,,,https://climbinleonidio.com/route/rodomelo-16/
26,DouvariGrey and brown slabs an,,22rodoelo ext3★6b,,,https://climbinleonidio.com/route/rodomelo-ext-16/
26,DouvariGrey and brown slabs an,,23ouria2★4c,,,https://climbinleonidio.com/route/mouria-16/
26,DouvariGrey and brown slabs an,,24ouria ext3★6b,,,https://climbinleonidio.com/route/mouria-ext-16/
26,DouvariGrey and brown slabs an,,25yrtoon2★5a,,,https://climbinleonidio.com/route/myrtoon-16/
26,DouvariGrey and brown slabs an,,26yrtoon ext3★6b,,,https://climbinleonidio.com/route/myrtoon-ext-16/
26,DouvariGrey and brown slabs an,,27kefala2★5a,,,https://climbinleonidio.com/route/kefala-16/
26,DouvariGrey and brown slabs an,,28kefala ext2★6b+,,,https://climbinleonidio.com/route/kefala-ext-16/
26,DouvariGrey and brown slabs an,,29saatas2★5a,,,https://climbinleonidio.com/route/samatas-16/
26,DouvariGrey and brown slabs an,,30saatas ext 12★6a+,,,https://climbinleonidio.com/route/samatas-ext-1-16/
26,DouvariGrey and brown slabs an,,31saatas ext 22★6c+,,,https://climbinleonidio.com/route/samatas-ext-2-16/
26,DouvariGrey and brown slabs an,,32zaanfou3★5c,,,https://climbinleonidio.com/route/zamanfou-16/
26,DouvariGrey and brown slabs an,,33zaanfou ext3★6c,,,https://climbinleonidio.com/route/zamanfou-ext-16/
26,DouvariGrey and brown slabs an,,34etaxotos3★6a+,,,https://climbinleonidio.com/route/metaxotos-16/
26,DouvariGrey and brown slabs an,,35etaxotos ext2★6c+,,,https://climbinleonidio.com/route/metaxotos-ext-16/
26,DouvariGrey and brown slabs an,,36dokios2★6a+,,,https://climbinleonidio.com/route/dokimos-16/
26,DouvariGrey and brown slabs an,,37dokios ext2★6b+,,,https://climbinleonidio.com/route/dokimos-ext-16/
26,DouvariGrey and brown slabs an,,38faka2★6a,,,https://climbinleonidio.com/route/faka-16/
26,DouvariGrey and brown slabs an,,39faka ext3★6c,,,https://climbinleonidio.com/route/faka-ext-16/
26,DouvariGrey and brown slabs an,,40erotas above the city3★6a,,,https://climbinleonidio.com/route/erotas-above-the-city-16/
26,DouvariGrey and brown slabs an,,41erotas above the city ext2★6b+,,,https://climbinleonidio.com/route/erotas-above-the-city-ext-16/
26,DouvariGrey and brown slabs an,,42silk3★5c,,,https://climbinleonidio.com/route/silk-16/
27,Kokkinóvrachos,01,Erythrodermos,7c,200,https://climbinleonidio.com/route/erythrodermos-32/
27,Kokkinóvrachos,02,Mazi,6c,210,https://climbinleonidio.com/route/mazi-32/
27,Kokkinóvrachos,03,Voie helonas,7a,270,https://climbinleonidio.com/route/voie-helonas-16/
27,Kokkinóvrachos,04,Alternative facts,7a+,232,https://climbinleonidio.com/route/alternative-facts-16/
27,Kokkinóvrachos,05,Pillar of fire,6b,225,https://climbinleonidio.com/route/pillar-of-fire-16/
27,Kokkinóvrachos,06,Pillar of unity,6b+,230,https://climbinleonidio.com/route/pillar-of-unity-16/
27,Kokkinóvrachos,07,Grosso modo?,15,0,https://climbinleonidio.com/route/grosso-modo-16/
27,Kokkinóvrachos,08,Balls on the wall?,15,0,https://climbinleonidio.com/route/balls-on-the-wall-16/
27,Kokkinóvrachos,09,Odessa,7a,175,https://climbinleonidio.com/route/odessa-16/
27,Kokkinóvrachos,10,Tha ta poume,7a,195,https://climbinleonidio.com/route/tha-ta-poume-16/
27,Kokkinóvrachos,11,Plug and play,7a+,180,https://climbinleonidio.com/route/plug-and-play-16/
27,Kokkinóvrachos,12,Fasting therapy,8a,170,https://climbinleonidio.com/route/fasting-therapy-16/
27,Kokkinóvrachos,13,Portal therapy,7a,200,https://climbinleonidio.com/route/portal-therapy-16/
27,Kokkinóvrachos,14,Aramis,6c,195,https://climbinleonidio.com/route/aramis-16/
27,Kokkinóvrachos,15,Ura ka,6c+,185,https://climbinleonidio.com/route/ura-ka-16/
27,Kokkinóvrachos,16,Ramisi rock,7a,180,https://climbinleonidio.com/route/ramisi-rock-16/
27,Kokkinóvrachos,17,Open gate,7a,172,https://climbinleonidio.com/route/open-gate-16/
27,Kokkinóvrachos,18,Mira,6b,200,https://climbinleonidio.com/route/mira-16/
27,Kokkinóvrachos,19,Mignonette,5c+,185,https://climbinleonidio.com/route/mignonette-16/
27,Kokkinóvrachos,,20Velones kai Machairia7c+?195,,,https://climbinleonidio.com/route/velones-kai-machairia-14/
28,"MegakanteA small, very expo bu",01,Megakante,8a+,40,https://climbinleonidio.com/route/megakante-16/
28,"MegakanteA small, very expo bu",02,The abyss,8b,40,https://climbinleonidio.com/route/the-abyss-16/
28,"MegakanteA small, very expo bu",03,Mega misiaczek?,3,0,https://climbinleonidio.com/route/mega-misiaczek-16/
28,"MegakanteA small, very expo bu",04,O kathenas to violi tou,7b+,30,https://climbinleonidio.com/route/o-kathenas-to-violi-tou-16/
28,"MegakanteA small, very expo bu",05,Deadline,6c+,30,https://climbinleonidio.com/route/deadline-16/
29,HospitalEasy and mid-grade sin,01,Giota,6a,28,https://climbinleonidio.com/route/giota-31/
29,HospitalEasy and mid-grade sin,02,Theodoros,6a,28,https://climbinleonidio.com/route/theodoros-16/
29,HospitalEasy and mid-grade sin,03,Ethnos,6b,28,https://climbinleonidio.com/route/ethnos-16/
29,HospitalEasy and mid-grade sin,04,Petrounias,6a+,30,https://climbinleonidio.com/route/petrounias-16/
29,HospitalEasy and mid-grade sin,05,Funk,6b,33,https://climbinleonidio.com/route/funk-16/
29,HospitalEasy and mid-grade sin,06,Metal,6c,37,https://climbinleonidio.com/route/metal-16/
29,HospitalEasy and mid-grade sin,07,Jazz,6c,40,https://climbinleonidio.com/route/jazz-16/
29,HospitalEasy and mid-grade sin,08,Disco,6a+,40,https://climbinleonidio.com/route/disco-16/
29,HospitalEasy and mid-grade sin,09,Disco ext,6a+,45,https://climbinleonidio.com/route/disco-ext-16/
29,HospitalEasy and mid-grade sin,10,Freely,6b+,35,https://climbinleonidio.com/route/freely-16/
29,HospitalEasy and mid-grade sin,11,No name,116a,40,https://climbinleonidio.com/route/no-name-11-31/
29,HospitalEasy and mid-grade sin,,12No name,11,,https://climbinleonidio.com/route/no-name-11-ext-16/
29,HospitalEasy and mid-grade sin,13,Pretty woman,5b+,35,https://climbinleonidio.com/route/pretty-woman-16/
29,HospitalEasy and mid-grade sin,14,Efkaristo,5c+,40,https://climbinleonidio.com/route/efkaristo-16/
29,HospitalEasy and mid-grade sin,15,Efkaristo ext,6a,50,https://climbinleonidio.com/route/efkaristo-ext-16/
29,HospitalEasy and mid-grade sin,16,Pipila,6a,40,https://climbinleonidio.com/route/pipila-16/
29,HospitalEasy and mid-grade sin,17,Fuck,886a,40,https://climbinleonidio.com/route/fuck-88-16/
29,HospitalEasy and mid-grade sin,18,Manolis Glezos,5c,40,https://climbinleonidio.com/route/manolis-glezos-16/
29,HospitalEasy and mid-grade sin,19,Psila,6a,40,https://climbinleonidio.com/route/psila-16/
29,HospitalEasy and mid-grade sin,20,Psila ext,6a+,50,https://climbinleonidio.com/route/psila-ext-16/
29,HospitalEasy and mid-grade sin,21,Lurpak,6a+,35,https://climbinleonidio.com/route/lurpak-16/
29,HospitalEasy and mid-grade sin,22,Fanis,7c,105,https://climbinleonidio.com/route/fanis-16/
29,HospitalEasy and mid-grade sin,23,Saime,7a,95,https://climbinleonidio.com/route/saime-16/
29,HospitalEasy and mid-grade sin,24,Soft parade,4b,18,https://climbinleonidio.com/route/soft-parade-16/
29,HospitalEasy and mid-grade sin,25,Soft parade ext,6b,35,https://climbinleonidio.com/route/soft-parade-ext-16/
29,HospitalEasy and mid-grade sin,26,Masterplan,4c,18,https://climbinleonidio.com/route/masterplan-16/
29,HospitalEasy and mid-grade sin,27,Masterplan ext,6a,35,https://climbinleonidio.com/route/masterplan-ext-16/
29,HospitalEasy and mid-grade sin,28,Kounelaki,5a,20,https://climbinleonidio.com/route/kounelaki-16/
29,HospitalEasy and mid-grade sin,29,Kounelaki ext,6a,30,https://climbinleonidio.com/route/kounelaki-ext-16/
29,HospitalEasy and mid-grade sin,30,Forget me not,5a,20,https://climbinleonidio.com/route/forget-me-not-16/
29,HospitalEasy and mid-grade sin,31,Forget me not ext,6a,35,https://climbinleonidio.com/route/forget-me-not-ext-16/
29,HospitalEasy and mid-grade sin,32,Madri,5b+,20,https://climbinleonidio.com/route/madri-16/
29,HospitalEasy and mid-grade sin,33,Madri ext,16a,40,https://climbinleonidio.com/route/madri-ext-1-16/
29,HospitalEasy and mid-grade sin,34,Madri ext,26a+,50,https://climbinleonidio.com/route/madri-ext-2-16/
29,HospitalEasy and mid-grade sin,35,Vaskina,5b+,25,https://climbinleonidio.com/route/vaskina-16/
29,HospitalEasy and mid-grade sin,36,Kalavryta,5c,20,https://climbinleonidio.com/route/kalavryta-16/
29,HospitalEasy and mid-grade sin,37,Kalavryta ext,6a,38,https://climbinleonidio.com/route/kalavryta-ext-16/
29,HospitalEasy and mid-grade sin,38,Kosmas,5b+,20,https://climbinleonidio.com/route/kosmas-16/
29,HospitalEasy and mid-grade sin,39,Kosmas ext,6a,38,https://climbinleonidio.com/route/kosmas-ext-16/
29,HospitalEasy and mid-grade sin,40,Distomo,5c,20,https://climbinleonidio.com/route/distomo-16/
29,HospitalEasy and mid-grade sin,41,Distomo ext,6a+,40,https://climbinleonidio.com/route/distomo-ext-16/
29,HospitalEasy and mid-grade sin,42,Ghml,6a+,40,https://climbinleonidio.com/route/ghml-16/
29,HospitalEasy and mid-grade sin,43,Dream team,6a,40,https://climbinleonidio.com/route/dream-team-16/
29,HospitalEasy and mid-grade sin,44,Tsonta,6a+,40,https://climbinleonidio.com/route/tsonta-16/
29,HospitalEasy and mid-grade sin,45,Mega pipe,6a+,40,https://climbinleonidio.com/route/mega-pipe-16/
29,HospitalEasy and mid-grade sin,46,Julia alexandratou,6a+,40,https://climbinleonidio.com/route/julia-alexandratou-16/
29,HospitalEasy and mid-grade sin,01,Skyfall,6a+,40,https://climbinleonidio.com/route/skyfall-16/
29,HospitalEasy and mid-grade sin,02,Mitropoli,6a+,40,https://climbinleonidio.com/route/mitropoli-16/
29,HospitalEasy and mid-grade sin,03,Protimo ta glyka,6a+,35,https://climbinleonidio.com/route/protimo-ta-glyka-16/
29,HospitalEasy and mid-grade sin,04,Aghios Lemmy,6b,205,https://climbinleonidio.com/route/aghios-lemmy-16/
29,HospitalEasy and mid-grade sin,05,Tanaïs,7a+,240,https://climbinleonidio.com/route/tanais-16/
29,HospitalEasy and mid-grade sin,06,We salute you,6a+,185,https://climbinleonidio.com/route/we-salute-you-16/
29,HospitalEasy and mid-grade sin,07,Federer,6c,155,https://climbinleonidio.com/route/federer-16/
30,OlymposHigh above,01,Aptnsp,5c,20,https://climbinleonidio.com/route/aptnsp-16/
30,OlymposHigh above,02,...,6a,20,https://climbinleonidio.com/route/43446/
30,OlymposHigh above,03,R.i.p.,6c+,20,https://climbinleonidio.com/route/r-i-p-16/
30,OlymposHigh above,,04Leonidio-1.fc.union=10:06b+15,,,https://climbinleonidio.com/route/leonidio-1-fc-union100-16/
30,OlymposHigh above,05,Mi linia!,7a,15,https://climbinleonidio.com/route/mi-linia-16/
30,OlymposHigh above,0610,a,6a+,20,https://climbinleonidio.com/route/10a-16/
30,OlymposHigh above,07,Cebolla cruda,6b+,20,https://climbinleonidio.com/route/cebolla-cruda-16/
30,OlymposHigh above,08,"Si, pero...",6c,20,https://climbinleonidio.com/route/si-pero-16/
30,OlymposHigh above,09,Ninja,7b,25,https://climbinleonidio.com/route/ninja-16/
30,OlymposHigh above,10,Agent,0077b,25,https://climbinleonidio.com/route/agent-007-16/
30,OlymposHigh above,11,Aggressionskontrolle,7b+,25,https://climbinleonidio.com/route/aggressionskontrolle-16/
30,OlymposHigh above,12,Pequeño monstro,6c+,25,https://climbinleonidio.com/route/pequeno-monstro-16/
30,OlymposHigh above,13,La mina,6c,35,https://climbinleonidio.com/route/la-mina-16/
30,OlymposHigh above,14,Doctor p.,7b,20,https://climbinleonidio.com/route/doctor-p-16/
30,OlymposHigh above,15,Toystory,7b+,35,https://climbinleonidio.com/route/toystory-16/
30,OlymposHigh above,16,Hola ruben,7a+,25,https://climbinleonidio.com/route/hola-ruben-16/
30,OlymposHigh above,17,Chronic insatisfaction,7b,25,https://climbinleonidio.com/route/chronic-insatisfaction-16/
30,OlymposHigh above,18,Venga las chicas,7b+,25,https://climbinleonidio.com/route/venga-las-chicas-16/
30,OlymposHigh above,19,"No quickdraw, no flash!",7b+,30,https://climbinleonidio.com/route/no-quickdraw-no-flash-16/
30,OlymposHigh above,20,"No es talento, es genius",6a,20,https://climbinleonidio.com/route/no-es-talento-es-genius-16/
30,OlymposHigh above,21,"No es talento, es genius ext",7c,30,https://climbinleonidio.com/route/no-es-talento-es-genius-ext-16/
30,OlymposHigh above,22,Antibiotica,6b,20,https://climbinleonidio.com/route/antibiotica-16/
30,OlymposHigh above,23,Antibiotica ext,7c+,30,https://climbinleonidio.com/route/antibiotica-ext-16/
30,OlymposHigh above,24,Cuazu,7c+,30,https://climbinleonidio.com/route/cuazu-16/
30,OlymposHigh above,25,Flokati,7c,25,https://climbinleonidio.com/route/flokati-16/
30,OlymposHigh above,01,M’gnesio liquido,7a,15,https://climbinleonidio.com/route/mgnesio-liquido-16/
30,OlymposHigh above,02,Fava,7c,12,https://climbinleonidio.com/route/fava-16/
30,OlymposHigh above,,03Little tent8a+?12,,,https://climbinleonidio.com/route/little-tent-16/
30,OlymposHigh above,04,Laconic answer,7c+,12,https://climbinleonidio.com/route/laconic-answer-16/
30,OlymposHigh above,05,Drakonian measures,8a,12,https://climbinleonidio.com/route/drakonian-measures-16/
30,OlymposHigh above,06,Damokles sword,8a+,12,https://climbinleonidio.com/route/damokles-sword-16/
30,OlymposHigh above,07,Hephaistos vs blanka,7c+,15,https://climbinleonidio.com/route/hephaistos-vs-blanka-16/
30,OlymposHigh above,08,Hephaistos hammer,7c+,15,https://climbinleonidio.com/route/hephaistos-hammer-16/
30,OlymposHigh above,09,Christel wave,6b,12,https://climbinleonidio.com/route/christel-wave-16/
31,MarsA dreamy red tufa crag!,01,Black hole,6b+,32,https://climbinleonidio.com/route/black-hole-16/
31,MarsA dreamy red tufa crag!,02,Super nova,6c+,40,https://climbinleonidio.com/route/super-nova-16/
31,MarsA dreamy red tufa crag!,03,Spiders from mars,6c,35,https://climbinleonidio.com/route/spiders-from-mars-16/
31,MarsA dreamy red tufa crag!,04,Biosphäre,6b,35,https://climbinleonidio.com/route/biosphare-16/
31,MarsA dreamy red tufa crag!,05,Glamour on the rocks,6a+,30,https://climbinleonidio.com/route/glamour-on-the-rocks-16/
31,MarsA dreamy red tufa crag!,06,Glamour on the rocks direct,6b+,30,https://climbinleonidio.com/route/glamour-on-the-rocks-direct-16/
31,MarsA dreamy red tufa crag!,07,Alissa–sophia,7a,35,https://climbinleonidio.com/route/alissa-sophia-16/
31,MarsA dreamy red tufa crag!,08,Wilfried r.i.p.,6c,35,https://climbinleonidio.com/route/wilfried-r-i-p-16/
31,MarsA dreamy red tufa crag!,09,Greek run-out,6c+,40,https://climbinleonidio.com/route/greek-run-out-16/
31,MarsA dreamy red tufa crag!,10,Bon voyage,6b+,40,https://climbinleonidio.com/route/bon-voyage-16/
31,MarsA dreamy red tufa crag!,11,Oh mon dieu,6c+,25,https://climbinleonidio.com/route/oh-mon-dieu-16/
31,MarsA dreamy red tufa crag!,12,El gecko,6c+,20,https://climbinleonidio.com/route/el-gecko-16/
31,MarsA dreamy red tufa crag!,13,Yoko m-ono,7a,22,https://climbinleonidio.com/route/yoko-m-ono-16/
31,MarsA dreamy red tufa crag!,14,Jumanji,6c+,25,https://climbinleonidio.com/route/jumanji-16/
31,MarsA dreamy red tufa crag!,15,Drop city,7a,35,https://climbinleonidio.com/route/drop-city-16/
31,MarsA dreamy red tufa crag!,16,Drop city direct,7c,35,https://climbinleonidio.com/route/drop-city-direct-16/
31,MarsA dreamy red tufa crag!,17,Snickers,7b+,35,https://climbinleonidio.com/route/snickers-16/
31,MarsA dreamy red tufa crag!,18,Humidity lesson,7c,35,https://climbinleonidio.com/route/humidity-lesson-16/
31,MarsA dreamy red tufa crag!,19,Speckschüttel dyno,7c,38,https://climbinleonidio.com/route/speckschuttel-dyno-16/
31,MarsA dreamy red tufa crag!,20,Boubouki,6b+,20,https://climbinleonidio.com/route/boubouki-16/
31,MarsA dreamy red tufa crag!,21,Boubouki ext,7a+,38,https://climbinleonidio.com/route/boubouki-ext-16/
31,MarsA dreamy red tufa crag!,22,Pontiki sto tiri,6b+,20,https://climbinleonidio.com/route/pontiki-sto-tiri-16/
31,MarsA dreamy red tufa crag!,23,Pontiki sto tiri ext,7b,38,https://climbinleonidio.com/route/pontiki-sto-tiri-ext-16/
31,MarsA dreamy red tufa crag!,24,Sinter symphonie,6b,20,https://climbinleonidio.com/route/sinter-symphonie-16/
31,MarsA dreamy red tufa crag!,25,Spaceman spiff,6c,20,https://climbinleonidio.com/route/spaceman-spiff-16/
31,MarsA dreamy red tufa crag!,26,Spaceman spiff ext,7a+,38,https://climbinleonidio.com/route/spaceman-spiff-ext-16/
31,MarsA dreamy red tufa crag!,27,Tufatango,6c,18,https://climbinleonidio.com/route/tufatango-16/
31,MarsA dreamy red tufa crag!,28,Mystère et boule de gomme,6c+,20,https://climbinleonidio.com/route/mystere-et-boule-de-gomme-16/
31,MarsA dreamy red tufa crag!,29,Mystère et boule de...ext,7b+,35,https://climbinleonidio.com/route/mystere-et-boule-de-ext-16/
31,MarsA dreamy red tufa crag!,30,Chuck notis,7a+,20,https://climbinleonidio.com/route/chuck-notis-16/
31,MarsA dreamy red tufa crag!,31,Chuck notis ext,17c,38,https://climbinleonidio.com/route/chuck-notis-ext-1-16/
31,MarsA dreamy red tufa crag!,32,Chuck notis ext,28a,52,https://climbinleonidio.com/route/chuck-notis-ext-2-16/
31,MarsA dreamy red tufa crag!,33,Lost in space,7b,25,https://climbinleonidio.com/route/lost-in-space-16/
31,MarsA dreamy red tufa crag!,34,Lost in space ext,7b+,52,https://climbinleonidio.com/route/lost-in-space-ext-16/
31,MarsA dreamy red tufa crag!,35,Pasoclave.com,7b,40,https://climbinleonidio.com/route/pasoclave-com-16/
31,MarsA dreamy red tufa crag!,36,Œil de biche,7c,40,https://climbinleonidio.com/route/oeil-de-biche-16/
